province,adcode,model,bodyType,regYear,regMonth,salesVolume
20,21,33,3,2017,9,195
21,5,33,3,2017,9,375
0,6,55,2,2017,9,288
1,20,55,2,2017,9,53
2,3,55,2,2017,9,72
3,0,55,2,2017,9,578
4,19,55,2,2017,9,444
5,9,55,2,2017,9,150
6,12,55,2,2017,9,344
7,2,55,2,2017,9,57
8,16,55,2,2017,9,444
9,17,55,2,2017,9,68
10,7,55,2,2017,9,290
11,11,55,2,2017,9,97
12,1,55,2,2017,9,213
13,13,55,2,2017,9,164
14,8,55,2,2017,9,142
15,14,55,2,2017,9,162
16,15,55,2,2017,9,209
17,10,55,2,2017,9,112
18,4,55,2,2017,9,173
19,18,55,2,2017,9,157
20,21,55,2,2017,9,202
21,5,55,2,2017,9,75
0,6,19,2,2017,9,93
1,20,19,2,2017,9,68
2,3,19,2,2017,9,64
3,0,19,2,2017,9,13
4,19,19,2,2017,9,138
5,9,19,2,2017,9,284
6,12,19,2,2017,9,412
7,2,19,2,2017,9,80
8,16,19,2,2017,9,470
9,17,19,2,2017,9,41
10,7,19,2,2017,9,446
11,11,19,2,2017,9,222
12,1,19,2,2017,9,274
13,13,19,2,2017,9,401
14,8,19,2,2017,9,487
15,14,19,2,2017,9,165
16,15,19,2,2017,9,189
17,10,19,2,2017,9,140
18,4,19,2,2017,9,55
19,18,19,2,2017,9,36
20,21,19,2,2017,9,80
21,5,19,2,2017,9,43
0,6,5,2,2017,9,136
1,20,5,2,2017,9,46
2,3,5,2,2017,9,34
3,0,5,2,2017,9,60
4,19,5,2,2017,9,63
5,9,5,2,2017,9,88
6,12,5,2,2017,9,346
7,2,5,2,2017,9,3
8,16,5,2,2017,9,17
9,17,5,2,2017,9,11
10,7,5,2,2017,9,151
11,11,5,2,2017,9,58
12,1,5,2,2017,9,180
13,13,5,2,2017,9,93
14,8,5,2,2017,9,167
15,14,5,2,2017,9,89
16,15,5,2,2017,9,163
17,10,5,2,2017,9,29
18,4,5,2,2017,9,51
19,18,5,2,2017,9,14
20,21,5,2,2017,9,60
21,5,5,2,2017,9,17
0,6,2,3,2017,9,379
1,20,2,3,2017,9,142
2,3,2,3,2017,9,69
3,0,2,3,2017,9,170
4,19,2,3,2017,9,768
5,9,2,3,2017,9,780
6,12,2,3,2017,9,912
7,2,2,3,2017,9,151
8,16,2,3,2017,9,1150
9,17,2,3,2017,9,150
10,7,2,3,2017,9,1956
11,11,2,3,2017,9,614
12,1,2,3,2017,9,507
13,13,2,3,2017,9,1439
14,8,2,3,2017,9,1624
15,14,2,3,2017,9,526
16,15,2,3,2017,9,540
17,10,2,3,2017,9,408
18,4,2,3,2017,9,182
19,18,2,3,2017,9,352
20,21,2,3,2017,9,259
21,5,2,3,2017,9,77
0,6,34,3,2017,9,11
1,20,34,3,2017,9,120
2,3,34,3,2017,9,172
3,0,34,3,2017,9,21
4,19,34,3,2017,9,211
5,9,34,3,2017,9,153
6,12,34,3,2017,9,554
7,2,34,3,2017,9,321
8,16,34,3,2017,9,160
9,17,34,3,2017,9,148
10,7,34,3,2017,9,124
11,11,34,3,2017,9,96
12,1,34,3,2017,9,807
13,13,34,3,2017,9,399
14,8,34,3,2017,9,277
15,14,34,3,2017,9,51
16,15,34,3,2017,9,92
17,10,34,3,2017,9,86
18,4,34,3,2017,9,317
19,18,34,3,2017,9,25
20,21,34,3,2017,9,127
21,5,34,3,2017,9,219
0,6,44,2,2017,9,381
1,20,44,2,2017,9,242
2,3,44,2,2017,9,226
3,0,44,2,2017,9,285
4,19,44,2,2017,9,612
5,9,44,2,2017,9,847
6,12,44,2,2017,9,972
7,2,44,2,2017,9,232
8,16,44,2,2017,9,704
9,17,44,2,2017,9,114
10,7,44,2,2017,9,1073
11,11,44,2,2017,9,577
12,1,44,2,2017,9,870
13,13,44,2,2017,9,1173
14,8,44,2,2017,9,1568
15,14,44,2,2017,9,541
16,15,44,2,2017,9,495
17,10,44,2,2017,9,287
18,4,44,2,2017,9,202
19,18,44,2,2017,9,170
20,21,44,2,2017,9,295
21,5,44,2,2017,9,90
0,6,15,0,2017,9,202
1,20,15,0,2017,9,215
2,3,15,0,2017,9,40
3,0,15,0,2017,9,55
4,19,15,0,2017,9,499
5,9,15,0,2017,9,293
6,12,15,0,2017,9,535
7,2,15,0,2017,9,82
8,16,15,0,2017,9,499
9,17,15,0,2017,9,149
10,7,15,0,2017,9,768
11,11,15,0,2017,9,261
12,1,15,0,2017,9,455
13,13,15,0,2017,9,510
14,8,15,0,2017,9,505
15,14,15,0,2017,9,192
16,15,15,0,2017,9,251
17,10,15,0,2017,9,227
18,4,15,0,2017,9,64
19,18,15,0,2017,9,161
20,21,15,0,2017,9,187
21,5,15,0,2017,9,37
0,6,56,3,2017,9,425
1,20,56,3,2017,9,285
2,3,56,3,2017,9,50
3,0,56,3,2017,9,106
4,19,56,3,2017,9,730
5,9,56,3,2017,9,654
6,12,56,3,2017,9,508
7,2,56,3,2017,9,65
8,16,56,3,2017,9,1539
9,17,56,3,2017,9,264
10,7,56,3,2017,9,1384
11,11,56,3,2017,9,361
12,1,56,3,2017,9,469
13,13,56,3,2017,9,706
14,8,56,3,2017,9,1060
15,14,56,3,2017,9,481
16,15,56,3,2017,9,467
17,10,56,3,2017,9,547
18,4,56,3,2017,9,125
19,18,56,3,2017,9,380
20,21,56,3,2017,9,227
21,5,56,3,2017,9,53
0,6,18,2,2017,9,310
1,20,18,2,2017,9,296
2,3,18,2,2017,9,191
3,0,18,2,2017,9,397
4,19,18,2,2017,9,610
5,9,18,2,2017,9,206
6,12,18,2,2017,9,642
7,2,18,2,2017,9,141
8,16,18,2,2017,9,1188
9,17,18,2,2017,9,167
10,7,18,2,2017,9,549
11,11,18,2,2017,9,170
12,1,18,2,2017,9,519
13,13,18,2,2017,9,437
14,8,18,2,2017,9,340
15,14,18,2,2017,9,295
16,15,18,2,2017,9,378
17,10,18,2,2017,9,151
18,4,18,2,2017,9,251
19,18,18,2,2017,9,331
20,21,18,2,2017,9,236
21,5,18,2,2017,9,258
0,6,7,3,2017,9,249
1,20,7,3,2017,9,200
2,3,7,3,2017,9,137
3,0,7,3,2017,9,65
4,19,7,3,2017,9,641
5,9,7,3,2017,9,1036
6,12,7,3,2017,9,994
7,2,7,3,2017,9,273
8,16,7,3,2017,9,844
9,17,7,3,2017,9,332
10,7,7,3,2017,9,976
11,11,7,3,2017,9,417
12,1,7,3,2017,9,625
13,13,7,3,2017,9,1393
14,8,7,3,2017,9,573
15,14,7,3,2017,9,310
16,15,7,3,2017,9,628
17,10,7,3,2017,9,522
18,4,7,3,2017,9,146
19,18,7,3,2017,9,306
20,21,7,3,2017,9,525
21,5,7,3,2017,9,80
0,6,17,2,2017,9,33
1,20,17,2,2017,9,70
2,3,17,2,2017,9,142
3,0,17,2,2017,9,32
4,19,17,2,2017,9,107
5,9,17,2,2017,9,137
6,12,17,2,2017,9,372
7,2,17,2,2017,9,92
8,16,17,2,2017,9,44
9,17,17,2,2017,9,12
10,7,17,2,2017,9,87
11,11,17,2,2017,9,106
12,1,17,2,2017,9,184
13,13,17,2,2017,9,292
14,8,17,2,2017,9,54
15,14,17,2,2017,9,134
16,15,17,2,2017,9,415
17,10,17,2,2017,9,14
18,4,17,2,2017,9,62
19,18,17,2,2017,9,87
20,21,17,2,2017,9,237
21,5,17,2,2017,9,76
0,6,57,2,2017,9,108
1,20,57,2,2017,9,361
2,3,57,2,2017,9,378
3,0,57,2,2017,9,129
4,19,57,2,2017,9,1106
5,9,57,2,2017,9,361
6,12,57,2,2017,9,720
7,2,57,2,2017,9,685
8,16,57,2,2017,9,575
9,17,57,2,2017,9,225
10,7,57,2,2017,9,567
11,11,57,2,2017,9,291
12,1,57,2,2017,9,1153
13,13,57,2,2017,9,847
14,8,57,2,2017,9,405
15,14,57,2,2017,9,277
16,15,57,2,2017,9,552
17,10,57,2,2017,9,154
18,4,57,2,2017,9,198
19,18,57,2,2017,9,617
20,21,57,2,2017,9,661
21,5,57,2,2017,9,146
0,6,59,2,2017,9,461
1,20,59,2,2017,9,741
2,3,59,2,2017,9,789
3,0,59,2,2017,9,338
4,19,59,2,2017,9,1788
5,9,59,2,2017,9,755
6,12,59,2,2017,9,1170
7,2,59,2,2017,9,652
8,16,59,2,2017,9,1490
9,17,59,2,2017,9,369
10,7,59,2,2017,9,1770
11,11,59,2,2017,9,407
12,1,59,2,2017,9,1432
13,13,59,2,2017,9,1724
14,8,59,2,2017,9,1797
15,14,59,2,2017,9,609
16,15,59,2,2017,9,1138
17,10,59,2,2017,9,543
18,4,59,2,2017,9,316
19,18,59,2,2017,9,1572
20,21,59,2,2017,9,991
21,5,59,2,2017,9,281
0,6,54,1,2017,9,27
1,20,54,1,2017,9,817
2,3,54,1,2017,9,70
3,0,54,1,2017,9,80
4,19,54,1,2017,9,523
5,9,54,1,2017,9,226
6,12,54,1,2017,9,348
7,2,54,1,2017,9,99
8,16,54,1,2017,9,464
9,17,54,1,2017,9,40
10,7,54,1,2017,9,537
11,11,54,1,2017,9,109
12,1,54,1,2017,9,477
13,13,54,1,2017,9,950
14,8,54,1,2017,9,303
15,14,54,1,2017,9,383
16,15,54,1,2017,9,258
17,10,54,1,2017,9,94
18,4,54,1,2017,9,165
19,18,54,1,2017,9,469
20,21,54,1,2017,9,154
21,5,54,1,2017,9,38
0,6,48,3,2017,9,101
1,20,48,3,2017,9,128
2,3,48,3,2017,9,82
3,0,48,3,2017,9,133
4,19,48,3,2017,9,583
5,9,48,3,2017,9,129
6,12,48,3,2017,9,347
7,2,48,3,2017,9,152
8,16,48,3,2017,9,297
9,17,48,3,2017,9,124
10,7,48,3,2017,9,382
11,11,48,3,2017,9,104
12,1,48,3,2017,9,477
13,13,48,3,2017,9,415
14,8,48,3,2017,9,258
15,14,48,3,2017,9,57
16,15,48,3,2017,9,244
17,10,48,3,2017,9,94
18,4,48,3,2017,9,18
19,18,48,3,2017,9,438
20,21,48,3,2017,9,325
21,5,48,3,2017,9,12
0,6,45,3,2017,9,404
1,20,45,3,2017,9,75
2,3,45,3,2017,9,111
3,0,45,3,2017,9,51
4,19,45,3,2017,9,368
5,9,45,3,2017,9,583
6,12,45,3,2017,9,630
7,2,45,3,2017,9,187
8,16,45,3,2017,9,478
9,17,45,3,2017,9,204
10,7,45,3,2017,9,1015
11,11,45,3,2017,9,418
12,1,45,3,2017,9,411
13,13,45,3,2017,9,1189
14,8,45,3,2017,9,499
15,14,45,3,2017,9,371
16,15,45,3,2017,9,457
17,10,45,3,2017,9,131
18,4,45,3,2017,9,79
19,18,45,3,2017,9,63
20,21,45,3,2017,9,271
21,5,45,3,2017,9,21
0,6,38,2,2017,9,92
1,20,38,2,2017,9,95
2,3,38,2,2017,9,69
3,0,38,2,2017,9,55
4,19,38,2,2017,9,301
5,9,38,2,2017,9,138
6,12,38,2,2017,9,179
7,2,38,2,2017,9,32
8,16,38,2,2017,9,480
9,17,38,2,2017,9,143
10,7,38,2,2017,9,342
11,11,38,2,2017,9,75
12,1,38,2,2017,9,121
13,13,38,2,2017,9,132
14,8,38,2,2017,9,287
15,14,38,2,2017,9,164
16,15,38,2,2017,9,282
17,10,38,2,2017,9,100
18,4,38,2,2017,9,123
19,18,38,2,2017,9,117
20,21,38,2,2017,9,207
21,5,38,2,2017,9,62
0,6,13,2,2017,10,270
1,20,13,2,2017,10,298
2,3,13,2,2017,10,134
3,0,13,2,2017,10,226
4,19,13,2,2017,10,303
5,9,13,2,2017,10,153
6,12,13,2,2017,10,371
7,2,13,2,2017,10,166
8,16,13,2,2017,10,2740
9,17,13,2,2017,10,304
10,7,13,2,2017,10,664
11,11,13,2,2017,10,152
12,1,13,2,2017,10,288
13,13,13,2,2017,10,274
14,8,13,2,2017,10,620
15,14,13,2,2017,10,246
16,15,13,2,2017,10,238
17,10,13,2,2017,10,299
18,4,13,2,2017,10,592
19,18,13,2,2017,10,88
20,21,13,2,2017,10,289
21,5,13,2,2017,10,234
0,6,14,3,2017,10,423
1,20,14,3,2017,10,430
2,3,14,3,2017,10,348
3,0,14,3,2017,10,261
4,19,14,3,2017,10,668
5,9,14,3,2017,10,468
6,12,14,3,2017,10,1251
7,2,14,3,2017,10,477
8,16,14,3,2017,10,10502
9,17,14,3,2017,10,949
10,7,14,3,2017,10,2160
11,11,14,3,2017,10,470
12,1,14,3,2017,10,1018
13,13,14,3,2017,10,861
14,8,14,3,2017,10,1801
15,14,14,3,2017,10,795
16,15,14,3,2017,10,750
17,10,14,3,2017,10,1443
18,4,14,3,2017,10,1842
19,18,14,3,2017,10,226
20,21,14,3,2017,10,505
21,5,14,3,2017,10,782
0,6,10,2,2017,10,105
1,20,10,2,2017,10,296
2,3,10,2,2017,10,183
3,0,10,2,2017,10,404
4,19,10,2,2017,10,264
5,9,10,2,2017,10,116
6,12,10,2,2017,10,322
7,2,10,2,2017,10,125
8,16,10,2,2017,10,1468
9,17,10,2,2017,10,158
10,7,10,2,2017,10,350
11,11,10,2,2017,10,120
12,1,10,2,2017,10,300
13,13,10,2,2017,10,301
14,8,10,2,2017,10,383
15,14,10,2,2017,10,194
16,15,10,2,2017,10,216
17,10,10,2,2017,10,102
18,4,10,2,2017,10,506
19,18,10,2,2017,10,114
20,21,10,2,2017,10,201
21,5,10,2,2017,10,191
0,6,36,3,2017,10,204
1,20,36,3,2017,10,317
2,3,36,3,2017,10,226
3,0,36,3,2017,10,150
4,19,36,3,2017,10,370
5,9,36,3,2017,10,363
6,12,36,3,2017,10,587
7,2,36,3,2017,10,208
8,16,36,3,2017,10,4889
9,17,36,3,2017,10,553
10,7,36,3,2017,10,1213
11,11,36,3,2017,10,466
12,1,36,3,2017,10,615
13,13,36,3,2017,10,726
14,8,36,3,2017,10,1466
15,14,36,3,2017,10,873
16,15,36,3,2017,10,679
17,10,36,3,2017,10,837
18,4,36,3,2017,10,690
19,18,36,3,2017,10,168
20,21,36,3,2017,10,333
21,5,36,3,2017,10,327
0,6,6,1,2017,10,192
1,20,6,1,2017,10,3585
2,3,6,1,2017,10,506
3,0,6,1,2017,10,106
4,19,6,1,2017,10,1321
5,9,6,1,2017,10,1339
6,12,6,1,2017,10,3229
7,2,6,1,2017,10,1662
8,16,6,1,2017,10,1696
9,17,6,1,2017,10,1586
10,7,6,1,2017,10,1865
11,11,6,1,2017,10,811
12,1,6,1,2017,10,3344
13,13,6,1,2017,10,3259
14,8,6,1,2017,10,1309
15,14,6,1,2017,10,1151
16,15,6,1,2017,10,1214
17,10,6,1,2017,10,437
18,4,6,1,2017,10,839
19,18,6,1,2017,10,244
20,21,6,1,2017,10,1562
21,5,6,1,2017,10,569
0,6,9,2,2017,10,276
1,20,9,2,2017,10,556
2,3,9,2,2017,10,628
3,0,9,2,2017,10,95
4,19,9,2,2017,10,933
5,9,9,2,2017,10,1138
6,12,9,2,2017,10,2178
7,2,9,2,2017,10,692
8,16,9,2,2017,10,5896
9,17,9,2,2017,10,660
10,7,9,2,2017,10,1874
11,11,9,2,2017,10,884
12,1,9,2,2017,10,2420
13,13,9,2,2017,10,2531
14,8,9,2,2017,10,1255
15,14,9,2,2017,10,1247
16,15,9,2,2017,10,1432
17,10,9,2,2017,10,415
18,4,9,2,2017,10,449
19,18,9,2,2017,10,475
20,21,9,2,2017,10,626
21,5,9,2,2017,10,502
0,6,43,1,2017,10,958
1,20,43,1,2017,10,190
2,3,43,1,2017,10,137
3,0,43,1,2017,10,1056
4,19,43,1,2017,10,254
5,9,43,1,2017,10,291
6,12,43,1,2017,10,1189
7,2,43,1,2017,10,209
8,16,43,1,2017,10,946
9,17,43,1,2017,10,97
10,7,43,1,2017,10,1121
11,11,43,1,2017,10,178
12,1,43,1,2017,10,579
13,13,43,1,2017,10,743
14,8,43,1,2017,10,743
15,14,43,1,2017,10,205
16,15,43,1,2017,10,170
17,10,43,1,2017,10,181
18,4,43,1,2017,10,296
19,18,43,1,2017,10,111
20,21,43,1,2017,10,291
21,5,43,1,2017,10,192
0,6,25,3,2017,10,325
1,20,25,3,2017,10,89
2,3,25,3,2017,10,46
3,0,25,3,2017,10,85
4,19,25,3,2017,10,295
5,9,25,3,2017,10,356
6,12,25,3,2017,10,263
7,2,25,3,2017,10,63
8,16,25,3,2017,10,420
9,17,25,3,2017,10,131
10,7,25,3,2017,10,797
11,11,25,3,2017,10,189
12,1,25,3,2017,10,211
13,13,25,3,2017,10,272
14,8,25,3,2017,10,593
15,14,25,3,2017,10,251
16,15,25,3,2017,10,183
17,10,25,3,2017,10,185
18,4,25,3,2017,10,81
19,18,25,3,2017,10,99
20,21,25,3,2017,10,146
21,5,25,3,2017,10,21
0,6,39,2,2017,10,870
1,20,39,2,2017,10,355
2,3,39,2,2017,10,398
3,0,39,2,2017,10,373
4,19,39,2,2017,10,888
5,9,39,2,2017,10,977
6,12,39,2,2017,10,1080
7,2,39,2,2017,10,532
8,16,39,2,2017,10,1071
9,17,39,2,2017,10,338
10,7,39,2,2017,10,1407
11,11,39,2,2017,10,1037
12,1,39,2,2017,10,740
13,13,39,2,2017,10,1099
14,8,39,2,2017,10,1153
15,14,39,2,2017,10,1214
16,15,39,2,2017,10,1057
17,10,39,2,2017,10,518
18,4,39,2,2017,10,320
19,18,39,2,2017,10,312
20,21,39,2,2017,10,398
21,5,39,2,2017,10,179
0,6,30,3,2017,10,691
1,20,30,3,2017,10,362
2,3,30,3,2017,10,372
3,0,30,3,2017,10,37
4,19,30,3,2017,10,1415
5,9,30,3,2017,10,1480
6,12,30,3,2017,10,2802
7,2,30,3,2017,10,750
8,16,30,3,2017,10,2176
9,17,30,3,2017,10,598
10,7,30,3,2017,10,3479
11,11,30,3,2017,10,1261
12,1,30,3,2017,10,1711
13,13,30,3,2017,10,2328
14,8,30,3,2017,10,2554
15,14,30,3,2017,10,1162
16,15,30,3,2017,10,1239
17,10,30,3,2017,10,1081
18,4,30,3,2017,10,497
19,18,30,3,2017,10,413
20,21,30,3,2017,10,626
21,5,30,3,2017,10,247
0,6,49,3,2017,10,99
1,20,49,3,2017,10,422
2,3,49,3,2017,10,274
3,0,49,3,2017,10,268
4,19,49,3,2017,10,1092
5,9,49,3,2017,10,828
6,12,49,3,2017,10,1960
7,2,49,3,2017,10,746
8,16,49,3,2017,10,1591
9,17,49,3,2017,10,719
10,7,49,3,2017,10,1078
11,11,49,3,2017,10,910
12,1,49,3,2017,10,1362
13,13,49,3,2017,10,2212
14,8,49,3,2017,10,2752
15,14,49,3,2017,10,723
16,15,49,3,2017,10,980
17,10,49,3,2017,10,965
18,4,49,3,2017,10,253
19,18,49,3,2017,10,485
20,21,49,3,2017,10,1331
21,5,49,3,2017,10,80
0,6,26,3,2017,10,47
1,20,26,3,2017,10,421
2,3,26,3,2017,10,330
3,0,26,3,2017,10,56
4,19,26,3,2017,10,881
5,9,26,3,2017,10,556
6,12,26,3,2017,10,1444
7,2,26,3,2017,10,804
8,16,26,3,2017,10,961
9,17,26,3,2017,10,428
10,7,26,3,2017,10,651
11,11,26,3,2017,10,444
12,1,26,3,2017,10,1511
13,13,26,3,2017,10,1386
14,8,26,3,2017,10,628
15,14,26,3,2017,10,502
16,15,26,3,2017,10,693
17,10,26,3,2017,10,264
18,4,26,3,2017,10,358
19,18,26,3,2017,10,335
20,21,26,3,2017,10,802
21,5,26,3,2017,10,279
0,6,31,2,2017,10,70
1,20,31,2,2017,10,737
2,3,31,2,2017,10,477
3,0,31,2,2017,10,36
4,19,31,2,2017,10,1043
5,9,31,2,2017,10,974
6,12,31,2,2017,10,1648
7,2,31,2,2017,10,673
8,16,31,2,2017,10,797
9,17,31,2,2017,10,395
10,7,31,2,2017,10,1065
11,11,31,2,2017,10,678
12,1,31,2,2017,10,1628
13,13,31,2,2017,10,1530
14,8,31,2,2017,10,965
15,14,31,2,2017,10,791
16,15,31,2,2017,10,664
17,10,31,2,2017,10,330
18,4,31,2,2017,10,298
19,18,31,2,2017,10,284
20,21,31,2,2017,10,672
21,5,31,2,2017,10,481
0,6,21,2,2017,10,244
1,20,21,2,2017,10,1360
2,3,21,2,2017,10,923
3,0,21,2,2017,10,235
4,19,21,2,2017,10,1859
5,9,21,2,2017,10,1690
6,12,21,2,2017,10,3085
7,2,21,2,2017,10,936
8,16,21,2,2017,10,2021
9,17,21,2,2017,10,620
10,7,21,2,2017,10,2663
11,11,21,2,2017,10,1043
12,1,21,2,2017,10,2211
13,13,21,2,2017,10,3184
14,8,21,2,2017,10,2198
15,14,21,2,2017,10,1417
16,15,21,2,2017,10,1640
17,10,21,2,2017,10,786
18,4,21,2,2017,10,952
19,18,21,2,2017,10,742
20,21,21,2,2017,10,1016
21,5,21,2,2017,10,758
0,6,8,3,2017,10,517
1,20,8,3,2017,10,370
2,3,8,3,2017,10,533
3,0,8,3,2017,10,705
4,19,8,3,2017,10,604
5,9,8,3,2017,10,786
6,12,8,3,2017,10,1113
7,2,8,3,2017,10,659
8,16,8,3,2017,10,381
9,17,8,3,2017,10,116
10,7,8,3,2017,10,1295
11,11,8,3,2017,10,320
12,1,8,3,2017,10,1285
13,13,8,3,2017,10,988
14,8,8,3,2017,10,614
15,14,8,3,2017,10,300
16,15,8,3,2017,10,425
17,10,8,3,2017,10,256
18,4,8,3,2017,10,176
19,18,8,3,2017,10,311
20,21,8,3,2017,10,522
21,5,8,3,2017,10,100
0,6,12,3,2017,10,43
1,20,12,3,2017,10,1333
2,3,12,3,2017,10,1060
3,0,12,3,2017,10,277
4,19,12,3,2017,10,2401
5,9,12,3,2017,10,493
6,12,12,3,2017,10,3505
7,2,12,3,2017,10,1465
8,16,12,3,2017,10,2044
9,17,12,3,2017,10,369
10,7,12,3,2017,10,917
11,11,12,3,2017,10,425
12,1,12,3,2017,10,3840
13,13,12,3,2017,10,2086
14,8,12,3,2017,10,660
15,14,12,3,2017,10,573
16,15,12,3,2017,10,1174
17,10,12,3,2017,10,640
18,4,12,3,2017,10,1557
19,18,12,3,2017,10,262
20,21,12,3,2017,10,886
21,5,12,3,2017,10,1730
0,6,23,3,2017,10,887
1,20,23,3,2017,10,1252
2,3,23,3,2017,10,772
3,0,23,3,2017,10,265
4,19,23,3,2017,10,2053
5,9,23,3,2017,10,2516
6,12,23,3,2017,10,4122
7,2,23,3,2017,10,1828
8,16,23,3,2017,10,1687
9,17,23,3,2017,10,586
10,7,23,3,2017,10,4745
11,11,23,3,2017,10,1615
12,1,23,3,2017,10,4377
13,13,23,3,2017,10,4481
14,8,23,3,2017,10,2259
15,14,23,3,2017,10,1474
16,15,23,3,2017,10,1856
17,10,23,3,2017,10,1298
18,4,23,3,2017,10,692
19,18,23,3,2017,10,870
20,21,23,3,2017,10,1777
21,5,23,3,2017,10,427
0,6,52,3,2017,10,238
1,20,52,3,2017,10,835
2,3,52,3,2017,10,805
3,0,52,3,2017,10,75
4,19,52,3,2017,10,1013
5,9,52,3,2017,10,1004
6,12,52,3,2017,10,3700
7,2,52,3,2017,10,1762
8,16,52,3,2017,10,408
9,17,52,3,2017,10,185
10,7,52,3,2017,10,993
11,11,52,3,2017,10,282
12,1,52,3,2017,10,3615
13,13,52,3,2017,10,1924
14,8,52,3,2017,10,523
15,14,52,3,2017,10,208
16,15,52,3,2017,10,410
17,10,52,3,2017,10,251
18,4,52,3,2017,10,982
19,18,52,3,2017,10,246
20,21,52,3,2017,10,930
21,5,52,3,2017,10,658
0,6,47,3,2017,10,241
1,20,47,3,2017,10,355
2,3,47,3,2017,10,497
3,0,47,3,2017,10,791
4,19,47,3,2017,10,823
5,9,47,3,2017,10,552
6,12,47,3,2017,10,1727
7,2,47,3,2017,10,463
8,16,47,3,2017,10,889
9,17,47,3,2017,10,217
10,7,47,3,2017,10,1162
11,11,47,3,2017,10,301
12,1,47,3,2017,10,1625
13,13,47,3,2017,10,1582
14,8,47,3,2017,10,734
15,14,47,3,2017,10,501
16,15,47,3,2017,10,410
17,10,47,3,2017,10,431
18,4,47,3,2017,10,793
19,18,47,3,2017,10,373
20,21,47,3,2017,10,768
21,5,47,3,2017,10,813
0,6,40,2,2017,10,404
1,20,40,2,2017,10,371
2,3,40,2,2017,10,127
3,0,40,2,2017,10,206
4,19,40,2,2017,10,542
5,9,40,2,2017,10,608
6,12,40,2,2017,10,835
7,2,40,2,2017,10,108
8,16,40,2,2017,10,819
9,17,40,2,2017,10,175
10,7,40,2,2017,10,952
11,11,40,2,2017,10,423
12,1,40,2,2017,10,499
13,13,40,2,2017,10,445
14,8,40,2,2017,10,1146
15,14,40,2,2017,10,456
16,15,40,2,2017,10,494
17,10,40,2,2017,10,360
18,4,40,2,2017,10,226
19,18,40,2,2017,10,200
20,21,40,2,2017,10,191
21,5,40,2,2017,10,150
0,6,16,3,2017,10,687
1,20,16,3,2017,10,776
2,3,16,3,2017,10,829
3,0,16,3,2017,10,493
4,19,16,3,2017,10,2341
5,9,16,3,2017,10,1809
6,12,16,3,2017,10,2964
7,2,16,3,2017,10,915
8,16,16,3,2017,10,1712
9,17,16,3,2017,10,502
10,7,16,3,2017,10,3744
11,11,16,3,2017,10,1004
12,1,16,3,2017,10,4164
13,13,16,3,2017,10,3430
14,8,16,3,2017,10,3040
15,14,16,3,2017,10,1166
16,15,16,3,2017,10,998
17,10,16,3,2017,10,859
18,4,16,3,2017,10,1131
19,18,16,3,2017,10,585
20,21,16,3,2017,10,1108
21,5,16,3,2017,10,859
0,6,28,0,2017,10,810
1,20,28,0,2017,10,338
2,3,28,0,2017,10,323
3,0,28,0,2017,10,482
4,19,28,0,2017,10,665
5,9,28,0,2017,10,792
6,12,28,0,2017,10,2148
7,2,28,0,2017,10,274
8,16,28,0,2017,10,876
9,17,28,0,2017,10,224
10,7,28,0,2017,10,2396
11,11,28,0,2017,10,370
12,1,28,0,2017,10,1771
13,13,28,0,2017,10,1347
14,8,28,0,2017,10,2171
15,14,28,0,2017,10,493
16,15,28,0,2017,10,413
17,10,28,0,2017,10,428
18,4,28,0,2017,10,344
19,18,28,0,2017,10,123
20,21,28,0,2017,10,507
21,5,28,0,2017,10,314
0,6,11,2,2017,10,27
1,20,11,2,2017,10,52
2,3,11,2,2017,10,66
3,0,11,2,2017,10,40
4,19,11,2,2017,10,129
5,9,11,2,2017,10,358
6,12,11,2,2017,10,646
7,2,11,2,2017,10,271
8,16,11,2,2017,10,114
9,17,11,2,2017,10,61
10,7,11,2,2017,10,225
11,11,11,2,2017,10,62
12,1,11,2,2017,10,517
13,13,11,2,2017,10,354
14,8,11,2,2017,10,78
15,14,11,2,2017,10,178
16,15,11,2,2017,10,159
17,10,11,2,2017,10,34
18,4,11,2,2017,10,119
19,18,11,2,2017,10,68
20,21,11,2,2017,10,130
21,5,11,2,2017,10,70
0,6,0,3,2017,10,627
1,20,0,3,2017,10,213
2,3,0,3,2017,10,79
3,0,0,3,2017,10,544
4,19,0,3,2017,10,629
5,9,0,3,2017,10,325
6,12,0,3,2017,10,504
7,2,0,3,2017,10,114
8,16,0,3,2017,10,1178
9,17,0,3,2017,10,149
10,7,0,3,2017,10,1428
11,11,0,3,2017,10,199
12,1,0,3,2017,10,325
13,13,0,3,2017,10,310
14,8,0,3,2017,10,1401
15,14,0,3,2017,10,311
16,15,0,3,2017,10,270
17,10,0,3,2017,10,401
18,4,0,3,2017,10,226
19,18,0,3,2017,10,261
20,21,0,3,2017,10,232
21,5,0,3,2017,10,79
0,6,20,2,2017,10,307
1,20,20,2,2017,10,139
2,3,20,2,2017,10,85
3,0,20,2,2017,10,227
4,19,20,2,2017,10,298
5,9,20,2,2017,10,180
6,12,20,2,2017,10,281
7,2,20,2,2017,10,75
8,16,20,2,2017,10,502
9,17,20,2,2017,10,94
10,7,20,2,2017,10,673
11,11,20,2,2017,10,158
12,1,20,2,2017,10,198
13,13,20,2,2017,10,183
14,8,20,2,2017,10,681
