province,adcode,model,regYear,regMonth,popularity
7,2,12,2017,2,2569
7,2,12,2017,3,1768
7,2,12,2017,4,1466
7,2,12,2017,5,1506
7,2,12,2017,7,1617
7,2,12,2017,6,1501
7,2,12,2017,9,1564
7,2,12,2017,10,1596
7,2,12,2017,11,1473
7,2,12,2017,12,1487
7,2,12,2016,8,1751
7,2,52,2016,1,1517
7,2,52,2016,2,1497
7,2,52,2016,4,1403
7,2,52,2016,6,1380
7,2,52,2016,5,1654
7,2,52,2016,7,1527
7,2,52,2016,9,1750
7,2,12,2017,8,1741
7,2,52,2016,8,1598
7,2,52,2016,10,1645
7,2,52,2016,12,1643
7,2,52,2016,11,1495
7,2,52,2017,1,1429
7,2,52,2017,2,2026
7,2,52,2017,4,1482
7,2,52,2017,3,1688
7,2,52,2017,5,1465
7,2,52,2017,6,1495
7,2,52,2017,8,1597
7,2,52,2017,9,1333
7,2,52,2017,10,1446
7,2,52,2017,12,1696
7,2,52,2017,7,1549
7,2,52,2017,11,1358
7,2,52,2016,3,1478
7,2,16,2016,1,2687
7,2,16,2016,2,2746
7,2,16,2016,3,2586
7,2,16,2016,5,2307
7,2,16,2016,4,2348
7,2,16,2016,7,2233
7,2,16,2016,6,2002
7,2,16,2016,8,2359
7,2,16,2016,9,2569
7,2,16,2016,11,2328
7,2,16,2016,12,2540
7,2,16,2017,1,2069
7,2,16,2017,3,2369
7,2,16,2017,4,1834
7,2,16,2017,5,1948
7,2,16,2017,7,1719
7,2,16,2017,8,2010
7,2,16,2017,9,1944
7,2,16,2017,10,1801
7,2,16,2017,11,1607
7,2,16,2017,12,1525
7,2,16,2016,10,2508
7,2,40,2016,1,2156
7,2,40,2016,3,2050
7,2,40,2016,2,2474
7,2,40,2016,5,1851
7,2,40,2016,4,1664
7,2,40,2016,6,1643
7,2,40,2016,9,1695
7,2,40,2016,7,1630
7,2,40,2016,10,1732
7,2,40,2016,11,1746
7,2,27,2017,12,3271
7,2,40,2016,12,2031
7,2,40,2017,2,2891
7,2,40,2017,1,1953
7,2,40,2017,4,1946
7,2,40,2017,3,2080
7,2,40,2017,5,1839
7,2,40,2017,7,1770
7,2,30,2017,2,1768
7,2,40,2017,6,1743
7,2,40,2017,10,1607
7,2,40,2017,8,1918
7,2,40,2017,11,1286
7,2,40,2017,12,1383
7,2,40,2016,8,1682
7,2,39,2016,1,1686
7,2,39,2016,3,1581
7,2,39,2016,2,1662
7,2,39,2016,6,1248
7,2,39,2016,5,1987
7,2,40,2017,9,1696
7,2,39,2016,7,1413
7,2,39,2016,10,1994
7,2,39,2016,9,1714
7,2,39,2016,11,1807
7,2,39,2016,12,1965
7,2,39,2017,1,1737
7,2,39,2017,3,1763
7,2,39,2017,5,1391
7,2,39,2017,2,2028
7,2,39,2017,6,1362
7,2,39,2017,8,1424
7,2,39,2017,9,1410
7,2,39,2017,11,1396
7,2,39,2017,12,1350
7,2,39,2016,4,1387
7,2,39,2017,7,1372
7,2,34,2016,1,1220
7,2,34,2016,2,1027
7,2,34,2016,4,880
7,2,34,2016,3,1045
7,2,16,2017,6,1833
7,2,16,2017,2,2779
7,2,34,2016,6,751
7,2,34,2016,7,806
7,2,34,2016,8,835
7,2,34,2016,9,874
7,2,34,2016,10,830
7,2,34,2016,12,669
7,2,34,2017,1,536
7,2,34,2017,3,555
7,2,34,2017,5,458
7,2,34,2017,6,433
7,2,34,2017,8,420
7,2,34,2017,9,600
7,2,34,2017,10,613
7,2,34,2017,11,541
7,2,34,2017,12,561
7,2,39,2017,10,1458
7,2,34,2016,11,677
7,2,34,2016,5,818
7,2,59,2016,1,5255
7,2,34,2017,7,347
7,2,59,2016,2,3040
7,2,59,2016,3,3525
7,2,59,2016,4,3057
7,2,59,2016,5,2624
7,2,59,2016,6,2239
7,2,59,2016,7,2797
7,2,59,2016,8,3751
7,2,59,2016,9,4714
7,2,59,2016,10,5196
7,2,59,2016,11,4665
7,2,59,2016,12,4982
7,2,59,2017,2,5750
7,2,59,2017,3,4531
7,2,59,2017,4,2692
7,2,59,2017,5,2800
7,2,59,2017,6,3411
7,2,59,2017,7,2996
7,2,59,2017,8,3212
7,2,59,2017,10,4276
7,2,59,2017,11,3642
7,2,59,2017,12,3660
7,2,59,2017,1,4428
7,2,7,2016,1,2124
7,2,7,2016,3,1673
7,2,7,2016,4,1649
7,2,7,2016,5,1932
7,2,39,2016,8,1453
7,2,7,2016,6,1735
7,2,7,2016,7,1812
7,2,7,2016,8,1776
7,2,39,2017,4,1609
7,2,7,2016,9,1993
7,2,7,2016,10,1973
7,2,7,2016,12,2081
7,2,7,2017,2,2286
7,2,7,2017,1,1732
7,2,7,2017,4,1153
7,2,7,2017,3,1487
7,2,7,2016,11,1995
7,2,7,2017,7,1255
7,2,7,2017,8,1388
7,2,7,2017,5,1266
7,2,7,2017,9,1466
7,2,7,2017,11,1467
7,2,7,2017,12,1573
7,2,7,2017,10,1531
7,2,34,2017,4,485
7,2,22,2016,1,199
7,2,22,2016,2,227
7,2,22,2016,4,188
7,2,22,2016,3,214
7,2,22,2016,5,216
7,2,22,2016,7,202
7,2,22,2016,9,229
7,2,22,2016,10,219
7,2,59,2017,9,3480
7,2,22,2016,8,208
7,2,7,2016,2,1788
7,2,22,2016,12,257
7,2,22,2016,11,235
7,2,22,2017,1,216
7,2,22,2017,2,284
7,2,22,2017,3,252
7,2,22,2017,4,228
7,2,22,2017,5,250
7,2,22,2017,7,230
7,2,22,2017,6,235
7,2,22,2017,9,317
7,2,22,2017,10,345
7,2,22,2017,11,313
7,2,22,2017,12,297
7,2,22,2016,6,183
7,2,4,2016,1,1044
7,2,4,2016,2,905
7,2,4,2016,4,763
7,2,4,2016,5,1683
7,2,4,2016,3,977
7,2,22,2017,8,294
7,2,4,2016,6,929
7,2,4,2016,7,872
7,2,4,2016,10,1037
7,2,4,2016,11,983
7,2,4,2016,12,1022
7,2,4,2017,1,812
7,2,4,2017,2,1071
7,2,4,2017,3,1109
7,2,4,2017,4,910
7,2,4,2017,5,990
7,2,4,2017,6,947
7,2,4,2017,7,890
7,2,4,2017,8,1090
7,2,4,2017,9,1097
7,2,4,2017,10,1012
7,2,4,2017,12,981
7,2,28,2016,1,549
7,2,28,2016,3,577
7,2,28,2016,2,568
7,2,7,2017,6,1271
7,2,28,2016,4,612
7,2,28,2016,6,522
7,2,28,2016,7,528
7,2,28,2016,8,468
7,2,28,2016,9,461
7,2,28,2016,5,747
7,2,34,2017,2,765
7,2,28,2016,11,452
7,2,28,2016,12,456
7,2,28,2017,1,348
7,2,28,2017,2,541
7,2,28,2017,3,525
7,2,28,2017,4,486
7,2,28,2017,5,513
7,2,28,2017,8,623
7,2,28,2017,9,505
7,2,28,2017,10,529
7,2,28,2017,12,491
7,2,28,2017,6,475
7,2,4,2017,11,904
7,2,44,2016,2,1084
7,2,44,2016,3,921
7,2,28,2017,7,516
7,2,44,2016,4,840
7,2,44,2016,5,899
7,2,44,2016,6,867
7,2,44,2016,7,855
7,2,44,2016,8,806
7,2,44,2016,9,899
7,2,44,2016,10,859
7,2,44,2016,12,932
7,2,44,2016,11,875
7,2,44,2017,2,851
7,2,44,2017,3,622
7,2,44,2017,4,461
7,2,44,2017,7,593
7,2,44,2017,6,626
7,2,44,2017,8,568
7,2,44,2017,9,589
7,2,44,2017,10,651
7,2,44,2017,11,576
7,2,44,2017,12,552
7,2,4,2016,8,940
7,2,4,2016,9,955
7,2,44,2016,1,1094
7,2,11,2016,2,362
7,2,11,2016,3,319
7,2,11,2016,4,237
7,2,11,2016,5,259
7,2,11,2016,6,241
7,2,11,2016,7,226
7,2,11,2016,8,237
7,2,11,2016,9,249
7,2,11,2016,10,228
7,2,11,2016,11,283
7,2,11,2016,12,325
7,2,11,2017,1,262
7,2,11,2017,2,275
7,2,11,2017,3,303
7,2,11,2017,4,281
7,2,11,2017,5,292
7,2,11,2017,6,329
7,2,11,2017,7,277
7,2,11,2017,8,319
7,2,11,2017,9,341
7,2,11,2017,11,257
7,2,11,2017,10,243
7,2,44,2017,1,701
7,2,11,2017,12,259
7,2,11,2016,1,467
7,2,48,2016,1,1637
7,2,48,2016,2,763
7,2,48,2016,3,863
7,2,48,2016,5,764
7,2,48,2016,6,785
7,2,48,2016,7,1255
7,2,48,2016,9,1295
7,2,48,2016,10,1143
7,2,48,2016,11,1021
7,2,48,2016,12,1096
7,2,48,2016,8,1656
7,2,48,2017,4,641
7,2,48,2017,5,704
7,2,48,2017,6,643
7,2,48,2017,7,582
7,2,48,2017,8,673
7,2,48,2017,9,650
7,2,48,2017,10,740
7,2,48,2017,11,623
7,2,48,2017,12,706
7,2,28,2016,10,487
7,2,48,2017,1,794
7,2,5,2016,1,2512
7,2,5,2016,2,2408
7,2,5,2016,3,2168
7,2,5,2016,6,1643
7,2,28,2017,11,492
7,2,5,2016,7,1821
7,2,44,2017,5,615
7,2,5,2016,8,1743
7,2,5,2016,9,2068
7,2,5,2016,10,1957
7,2,5,2016,12,1898
7,2,5,2017,1,1767
7,2,5,2017,2,2060
7,2,5,2017,4,866
7,2,5,2017,5,947
7,2,5,2017,6,950
7,2,5,2017,8,711
7,2,5,2017,9,777
7,2,5,2017,10,658
7,2,5,2017,11,1521
7,2,5,2017,12,1809
7,2,48,2016,4,763
7,2,48,2017,2,784
7,2,5,2016,11,1800
7,2,5,2016,5,1807
7,2,36,2016,1,578
7,2,36,2016,2,558
7,2,36,2016,3,512
7,2,36,2016,4,478
7,2,36,2016,5,495
7,2,36,2016,7,400
7,2,36,2016,9,492
7,2,36,2016,10,452
7,2,36,2016,11,516
7,2,36,2016,12,539
7,2,36,2017,2,468
7,2,36,2017,1,426
7,2,36,2017,4,322
7,2,36,2017,5,377
7,2,36,2017,7,376
7,2,5,2017,3,1246
7,2,36,2017,8,377
7,2,5,2017,7,778
7,2,36,2017,9,391
7,2,36,2017,10,489
7,2,36,2017,11,444
7,2,36,2017,12,578
7,2,46,2016,2,1038
7,2,46,2016,3,1369
7,2,46,2016,4,1282
7,2,46,2016,1,502
7,2,46,2016,6,1225
7,2,46,2016,9,1228
7,2,46,2016,8,1080
7,2,5,2016,4,1867
7,2,46,2016,10,1163
7,2,46,2016,7,1130
7,2,46,2016,5,1354
7,2,46,2016,12,1339
7,2,46,2016,11,1280
7,2,46,2017,2,1476
7,2,46,2017,3,1201
7,2,46,2017,5,1154
7,2,46,2017,4,1110
7,2,46,2017,6,1162
7,2,46,2017,7,1340
7,2,46,2017,8,1447
7,2,48,2017,3,751
7,2,46,2017,11,1070
7,2,46,2017,9,1391
7,2,46,2017,10,1299
7,2,46,2017,12,1138
7,2,19,2016,1,1500
7,2,19,2016,2,2080
7,2,19,2016,5,1203
7,2,19,2016,4,1213
7,2,19,2016,3,1515
7,2,19,2016,7,991
7,2,19,2016,9,896
7,2,46,2017,1,1067
7,2,19,2016,10,927
7,2,19,2016,11,911
7,2,19,2016,12,925
7,2,19,2016,6,1101
7,2,19,2017,2,1120
7,2,19,2016,8,871
7,2,19,2017,4,398
7,2,19,2017,5,462
7,2,36,2016,6,433
7,2,19,2017,7,352
7,2,19,2017,8,403
7,2,19,2017,10,429
7,2,19,2017,3,552
7,2,19,2017,11,473
7,2,19,2017,9,433
7,2,19,2017,12,405
7,2,26,2016,1,568
7,2,26,2016,2,535
7,2,26,2016,4,847
7,2,26,2016,5,843
7,2,26,2016,3,917
7,2,26,2016,8,764
7,2,26,2016,6,849
7,2,26,2016,9,911
7,2,26,2016,10,897
7,2,26,2016,7,821
7,2,19,2017,6,471
7,2,26,2016,12,1428
7,2,26,2017,1,1243
7,2,26,2017,2,1438
7,2,26,2016,11,1193
7,2,26,2017,4,1808
7,2,26,2017,5,2041
7,2,26,2017,6,2018
7,2,26,2017,7,1845
7,2,26,2017,8,2051
7,2,26,2017,10,2758
7,2,26,2017,11,2516
7,2,26,2017,3,2226
7,2,26,2017,12,2739
7,2,36,2016,8,459
7,2,17,2016,1,1182
7,2,17,2016,2,1106
7,2,17,2016,3,1004
7,2,17,2016,4,847
7,2,17,2016,5,916
7,2,17,2016,6,962
7,2,19,2017,1,778
7,2,17,2016,8,926
7,2,17,2016,9,960
7,2,17,2016,10,947
7,2,17,2016,11,952
7,2,17,2016,12,973
7,2,17,2017,1,774
7,2,17,2017,2,990
7,2,17,2017,5,598
7,2,17,2017,4,561
7,2,17,2017,6,579
7,2,17,2017,8,541
7,2,17,2017,9,550
7,2,17,2017,11,496
7,2,17,2017,12,550
7,2,36,2017,6,384
7,2,0,2016,1,174
7,2,17,2017,10,528
7,2,0,2016,3,158
7,2,0,2016,4,141
7,2,0,2016,5,152
7,2,0,2016,6,151
7,2,26,2017,9,2392
7,2,36,2017,3,340
7,2,0,2016,9,236
7,2,0,2016,10,212
7,2,0,2016,11,188
7,2,0,2017,1,296
7,2,0,2016,12,197
7,2,0,2017,2,604
7,2,0,2017,4,172
7,2,0,2017,5,178
7,2,0,2017,6,174
7,2,0,2017,3,177
7,2,0,2017,8,224
7,2,0,2017,9,243
7,2,0,2017,10,119
7,2,0,2017,7,235
7,2,0,2017,12,105
7,2,17,2016,7,989
7,2,0,2017,11,226
7,2,0,2016,7,168
7,2,51,2016,3,144
7,2,51,2016,2,153
7,2,51,2016,5,120
7,2,51,2016,4,133
7,2,51,2016,6,119
7,2,51,2016,7,128
7,2,51,2016,8,106
7,2,51,2016,1,184
7,2,51,2016,10,93
7,2,51,2016,11,112
7,2,51,2016,9,99
7,2,51,2017,1,118
7,2,51,2016,12,127
7,2,51,2017,4,251
7,2,51,2017,5,297
7,2,51,2017,6,300
7,2,51,2017,7,258
7,2,51,2017,9,253
7,2,51,2017,10,242
7,2,51,2017,12,296
7,2,51,2017,11,243
7,2,17,2017,3,746
7,2,37,2016,3,243
7,2,51,2017,8,327
7,2,37,2016,4,209
7,2,17,2017,7,524
7,2,37,2016,5,224
7,2,37,2016,6,174
7,2,37,2016,7,188
7,2,37,2016,8,191
7,2,37,2016,9,195
7,2,37,2016,10,177
7,2,37,2016,11,168
7,2,37,2016,12,192
7,2,37,2017,1,165
7,2,37,2017,2,201
7,2,37,2017,3,159
7,2,37,2017,4,149
7,2,37,2017,5,155
7,2,37,2017,6,166
7,2,37,2017,9,160
7,2,37,2017,11,158
7,2,37,2017,10,150
7,2,37,2017,12,166
7,2,0,2016,2,164
7,2,37,2017,7,138
7,2,37,2017,8,171
7,2,35,2016,1,724
7,2,35,2016,2,651
7,2,35,2016,3,601
7,2,35,2016,6,467
7,2,35,2016,4,523
7,2,35,2016,7,464
7,2,35,2016,5,557
7,2,35,2016,8,489
7,2,35,2016,11,540
7,2,35,2016,10,460
7,2,35,2016,12,644
7,2,35,2017,1,551
7,2,35,2017,2,687
7,2,35,2017,3,702
7,2,35,2016,9,422
7,2,35,2017,4,633
7,2,35,2017,5,663
7,2,0,2016,8,178
7,2,35,2017,6,754
7,2,35,2017,8,1125
7,2,35,2017,9,1008
7,2,35,2017,11,832
7,2,35,2017,12,816
7,2,20,2016,1,377
7,2,20,2016,2,422
7,2,20,2016,4,332
7,2,20,2016,5,390
7,2,20,2016,3,372
7,2,35,2017,7,1073
7,2,20,2016,7,364
7,2,20,2016,8,341
7,2,35,2017,10,944
7,2,20,2016,9,345
7,2,20,2016,6,344
7,2,20,2016,10,332
7,2,20,2016,12,373
7,2,20,2017,1,387
7,2,20,2017,2,549
7,2,20,2017,4,432
7,2,20,2016,11,358
7,2,20,2017,5,465
7,2,20,2017,6,502
7,2,20,2017,7,749
7,2,20,2017,8,879
7,2,20,2017,11,541
7,2,20,2017,9,766
7,2,20,2017,12,489
7,2,20,2017,3,452
7,2,38,2016,2,117
7,2,38,2016,1,98
7,2,38,2016,4,124
7,2,38,2016,5,168
7,2,38,2016,6,177
7,2,38,2016,8,113
7,2,38,2016,9,109
7,2,38,2016,11,117
7,2,38,2016,10,122
7,2,38,2016,12,119
7,2,38,2017,2,124
7,2,38,2017,4,382
7,2,38,2017,6,469
7,2,38,2017,8,499
7,2,38,2017,7,462
7,2,38,2017,10,632
7,2,38,2017,9,595
7,2,38,2017,12,505
7,2,38,2017,11,469
7,2,38,2016,3,136
7,2,51,2017,2,161
7,2,51,2017,3,254
7,2,38,2016,7,156
7,2,55,2016,1,863
7,2,55,2016,2,1034
7,2,55,2016,3,823
7,2,55,2016,4,676
7,2,55,2016,5,929
7,2,55,2016,6,850
7,2,55,2016,8,839
7,2,55,2016,7,901
7,2,55,2016,9,852
7,2,55,2016,10,859
7,2,55,2016,11,959
7,2,55,2017,1,1039
7,2,55,2017,2,1301
7,2,55,2017,3,1159
7,2,55,2016,12,1034
7,2,55,2017,4,915
7,2,55,2017,5,996
7,2,55,2017,6,868
7,2,55,2017,8,947
7,2,55,2017,7,784
7,2,38,2017,3,288
7,2,55,2017,9,1021
7,2,55,2017,10,1008
7,2,38,2017,5,439
7,2,55,2017,12,1236
7,2,55,2017,11,951
7,2,38,2017,1,106
7,2,37,2016,2,251
7,2,37,2016,1,275
7,2,20,2017,10,589
21,5,27,2016,8,3351
21,5,27,2016,5,2733
21,5,27,2016,2,2358
21,5,27,2016,7,3019
21,5,27,2016,6,2863
21,5,27,2017,1,4266
21,5,27,2016,10,4393
21,5,27,2016,1,3351
21,5,27,2016,12,5027
21,5,27,2017,3,3874
21,5,27,2016,4,2087
21,5,27,2017,4,2767
21,5,27,2016,9,3578
21,5,27,2017,7,3085
21,5,27,2017,2,5045
21,5,27,2017,8,3020
21,5,27,2017,10,2659
21,5,27,2017,11,2946
21,5,27,2016,3,2416
21,5,27,2016,11,5110
21,5,27,2017,5,2971
21,5,27,2017,9,2816
21,5,27,2017,6,3143
21,5,30,2016,2,1005
21,5,30,2016,4,1302
21,5,30,2016,5,1176
21,5,30,2016,6,1019
21,5,30,2016,8,1084
21,5,30,2016,9,1269
21,5,30,2016,3,1099
21,5,30,2016,1,1103
21,5,30,2016,7,999
21,5,30,2016,10,1255
21,5,30,2017,1,986
21,5,30,2016,12,1303
21,5,30,2017,3,1112
21,5,30,2017,4,956
21,5,30,2017,5,1102
21,5,30,2017,6,1033
21,5,30,2017,7,1104
21,5,30,2017,8,1143
21,5,30,2017,10,914
21,5,30,2017,9,1016
21,5,30,2017,11,930
21,5,30,2017,12,899
21,5,12,2016,1,2656
21,5,12,2016,2,2274
21,5,12,2016,3,2378
21,5,12,2016,4,1813
21,5,30,2016,11,1347
21,5,12,2016,6,1600
21,5,12,2016,7,1758
21,5,12,2016,9,2299
21,5,12,2016,10,2336
21,5,12,2016,5,1852
21,5,12,2016,11,2641
21,5,12,2016,12,2543
21,5,12,2017,1,2234
21,5,12,2017,2,2497
21,5,12,2017,3,2174
21,5,12,2017,4,1933
21,5,12,2017,5,1890
21,5,12,2017,7,1825
21,5,12,2017,6,1762
21,5,12,2017,9,1864
21,5,12,2017,10,1798
21,5,12,2017,11,1918
21,5,12,2017,12,1852
21,5,12,2016,8,2060
21,5,52,2016,1,638
21,5,52,2016,2,675
21,5,52,2016,4,628
21,5,52,2016,6,673
21,5,52,2016,5,782
21,5,52,2016,7,654
21,5,52,2016,9,851
21,5,12,2017,8,2039
21,5,52,2016,8,760
21,5,52,2016,10,798
21,5,52,2016,12,925
21,5,52,2016,11,821
21,5,52,2017,1,748
21,5,52,2017,2,844
21,5,52,2017,4,954
21,5,52,2017,3,856
21,5,52,2017,5,858
21,5,52,2017,6,726
21,5,52,2017,8,881
21,5,52,2017,9,817
21,5,52,2017,10,753
21,5,52,2017,12,859
21,5,52,2017,7,774
21,5,52,2017,11,733
21,5,52,2016,3,700
21,5,16,2016,1,2940
21,5,16,2016,2,2947
21,5,16,2016,3,3137
21,5,16,2016,5,2683
21,5,16,2016,4,2557
21,5,16,2016,7,2567
21,5,16,2016,6,2358
21,5,16,2016,8,2907
21,5,16,2016,9,3058
21,5,16,2016,11,3218
21,5,16,2016,12,3257
21,5,16,2017,1,2646
21,5,16,2017,3,2877
21,5,16,2017,4,2515
21,5,16,2017,5,2393
21,5,16,2017,7,2203
21,5,16,2017,8,2432
21,5,16,2017,9,2074
21,5,16,2017,10,1866
21,5,16,2017,11,1924
21,5,16,2017,12,1776
21,5,16,2016,10,3127
21,5,40,2016,1,1691
21,5,40,2016,3,1874
21,5,40,2016,2,1981
21,5,40,2016,5,1770
21,5,40,2016,4,1576
21,5,40,2016,6,1576
21,5,40,2016,9,1772
21,5,40,2016,7,1578
21,5,40,2016,10,1732
21,5,40,2016,11,1798
21,5,27,2017,12,2802
21,5,40,2016,12,2148
21,5,40,2017,2,2201
21,5,40,2017,1,1801
21,5,40,2017,4,2103
21,5,40,2017,3,1955
21,5,40,2017,5,1859
21,5,40,2017,7,1730
21,5,30,2017,2,1106
21,5,40,2017,6,1673
21,5,40,2017,10,1298
21,5,40,2017,8,1870
21,5,40,2017,11,1122
21,5,40,2017,12,1164
21,5,40,2016,8,1764
21,5,39,2016,1,1082
21,5,39,2016,3,1262
21,5,39,2016,2,1215
21,5,39,2016,6,962
21,5,39,2016,5,1297
21,5,40,2017,9,1486
21,5,39,2016,7,1022
21,5,39,2016,10,1565
21,5,39,2016,9,1305
21,5,39,2016,11,1535
21,5,39,2016,12,1597
21,5,39,2017,1,1366
21,5,39,2017,3,1245
21,5,39,2017,5,959
21,5,39,2017,2,1490
21,5,39,2017,6,835
21,5,39,2017,8,979
21,5,39,2017,9,901
21,5,39,2017,11,914
21,5,39,2017,12,800
21,5,39,2016,4,1063
21,5,39,2017,7,910
21,5,34,2016,1,754
21,5,34,2016,2,569
21,5,34,2016,4,574
21,5,34,2016,3,635
21,5,16,2017,6,2079
21,5,16,2017,2,2906
21,5,34,2016,6,532
21,5,34,2016,7,495
21,5,34,2016,8,496
21,5,34,2016,9,525
21,5,34,2016,10,628
21,5,34,2016,12,495
21,5,34,2017,1,376
21,5,34,2017,3,382
21,5,34,2017,5,342
21,5,34,2017,6,299
21,5,34,2017,8,315
21,5,34,2017,9,512
21,5,34,2017,10,518
21,5,34,2017,11,513
21,5,34,2017,12,485
21,5,39,2017,10,785
21,5,34,2016,11,555
21,5,34,2016,5,548
21,5,59,2016,1,3492
21,5,34,2017,7,265
21,5,59,2016,2,2116
21,5,59,2016,3,2188
21,5,59,2016,4,1819
21,5,59,2016,5,1482
21,5,59,2016,6,1400
21,5,59,2016,7,1868
21,5,59,2016,8,2829
21,5,59,2016,9,3436
21,5,59,2016,10,3921
21,5,59,2016,11,4059
21,5,59,2016,12,3700
21,5,59,2017,2,3366
21,5,59,2017,3,2719
21,5,59,2017,4,1779
21,5,59,2017,5,1817
21,5,59,2017,6,2078
21,5,59,2017,7,1947
21,5,59,2017,8,1953
21,5,59,2017,10,2084
21,5,59,2017,11,2285
21,5,59,2017,12,2131
21,5,59,2017,1,3181
21,5,7,2016,1,1840
21,5,7,2016,3,1493
21,5,7,2016,4,1372
21,5,7,2016,5,1666
21,5,39,2016,8,1128
21,5,7,2016,6,1563
21,5,7,2016,7,1613
21,5,7,2016,8,1602
21,5,39,2017,4,1145
21,5,7,2016,9,1764
21,5,7,2016,10,1885
21,5,7,2016,12,1801
21,5,7,2017,2,1506
21,5,7,2017,1,1431
21,5,7,2017,4,1064
21,5,7,2017,3,1143
21,5,7,2016,11,1869
21,5,7,2017,7,1035
21,5,7,2017,8,1147
21,5,7,2017,5,1095
21,5,7,2017,9,1106
21,5,7,2017,11,1202
21,5,7,2017,12,1081
21,5,7,2017,10,1137
21,5,34,2017,4,413
21,5,22,2016,1,238
21,5,22,2016,2,230
21,5,22,2016,4,198
21,5,22,2016,3,216
21,5,22,2016,5,198
21,5,22,2016,7,221
21,5,22,2016,9,304
21,5,22,2016,10,257
21,5,59,2017,9,1978
21,5,22,2016,8,282
21,5,7,2016,2,1588
21,5,22,2016,12,317
21,5,22,2016,11,293
21,5,22,2017,1,255
21,5,22,2017,2,302
21,5,22,2017,3,258
21,5,22,2017,4,204
21,5,22,2017,5,216
21,5,22,2017,7,256
21,5,22,2017,6,241
21,5,22,2017,9,300
21,5,22,2017,10,335
21,5,22,2017,11,444
21,5,22,2017,12,338
21,5,22,2016,6,204
21,5,4,2016,1,756
21,5,4,2016,2,736
21,5,4,2016,4,653
21,5,4,2016,5,1453
21,5,4,2016,3,826
21,5,22,2017,8,294
21,5,4,2016,6,805
21,5,4,2016,7,672
21,5,4,2016,10,1014
21,5,4,2016,11,994
21,5,4,2016,12,879
21,5,4,2017,1,716
21,5,4,2017,2,839
21,5,4,2017,3,952
21,5,4,2017,4,791
21,5,4,2017,5,831
21,5,4,2017,6,689
21,5,4,2017,7,660
21,5,4,2017,8,778
21,5,4,2017,9,773
21,5,4,2017,10,719
21,5,4,2017,12,688
21,5,28,2016,1,486
21,5,28,2016,3,610
21,5,28,2016,2,528
21,5,7,2017,6,1032
21,5,28,2016,4,628
21,5,28,2016,6,561
21,5,28,2016,7,563
21,5,28,2016,8,573
21,5,28,2016,9,562
21,5,28,2016,5,743
21,5,34,2017,2,446
21,5,28,2016,11,454
21,5,28,2016,12,492
21,5,28,2017,1,417
21,5,28,2017,2,526
21,5,28,2017,3,553
21,5,28,2017,4,548
21,5,28,2017,5,558
21,5,28,2017,8,672
21,5,28,2017,9,513
21,5,28,2017,10,493
21,5,28,2017,12,444
21,5,28,2017,6,565
21,5,4,2017,11,707
21,5,44,2016,2,812
21,5,44,2016,3,648
21,5,28,2017,7,594
21,5,44,2016,4,632
21,5,44,2016,5,652
21,5,44,2016,6,649
21,5,44,2016,7,677
21,5,44,2016,8,671
21,5,44,2016,9,715
21,5,44,2016,10,664
21,5,44,2016,12,735
21,5,44,2016,11,777
21,5,44,2017,2,587
21,5,44,2017,3,430
21,5,44,2017,4,331
21,5,44,2017,7,372
21,5,44,2017,6,378
21,5,44,2017,8,380
21,5,44,2017,9,354
21,5,44,2017,10,410
21,5,44,2017,11,351
21,5,44,2017,12,354
21,5,4,2016,8,734
21,5,4,2016,9,819
21,5,44,2016,1,794
21,5,11,2016,2,319
21,5,11,2016,3,310
21,5,11,2016,4,241
21,5,11,2016,5,229
21,5,11,2016,6,223
21,5,11,2016,7,230
21,5,11,2016,8,263
21,5,11,2016,9,259
21,5,11,2016,10,268
21,5,11,2016,11,324
21,5,11,2016,12,275
21,5,11,2017,1,257
21,5,11,2017,2,267
21,5,11,2017,3,286
21,5,11,2017,4,271
21,5,11,2017,5,280
21,5,11,2017,6,273
21,5,11,2017,7,289
21,5,11,2017,8,314
21,5,11,2017,9,304
21,5,11,2017,11,284
21,5,11,2017,10,237
21,5,44,2017,1,572
21,5,11,2017,12,274
21,5,11,2016,1,422
21,5,48,2016,1,683
21,5,48,2016,2,326
21,5,48,2016,3,308
21,5,48,2016,5,258
21,5,48,2016,6,396
21,5,48,2016,7,681
21,5,48,2016,9,593
21,5,48,2016,10,576
21,5,48,2016,11,629
21,5,48,2016,12,470
21,5,48,2016,8,1645
21,5,48,2017,4,265
21,5,48,2017,5,276
21,5,48,2017,6,258
21,5,48,2017,7,229
21,5,48,2017,8,235
21,5,48,2017,9,216
21,5,48,2017,10,237
21,5,48,2017,11,361
21,5,48,2017,12,285
21,5,28,2016,10,537
21,5,48,2017,1,355
21,5,5,2016,1,2134
21,5,5,2016,2,2079
21,5,5,2016,3,1910
21,5,5,2016,6,1503
21,5,28,2017,11,487
21,5,5,2016,7,1673
21,5,44,2017,5,375
21,5,5,2016,8,1795
21,5,5,2016,9,2023
21,5,5,2016,10,1907
21,5,5,2016,12,2343
21,5,5,2017,1,1867
21,5,5,2017,2,1780
21,5,5,2017,4,970
21,5,5,2017,5,976
21,5,5,2017,6,862
21,5,5,2017,8,711
21,5,5,2017,9,720
21,5,5,2017,10,654
21,5,5,2017,11,1341
21,5,5,2017,12,1624
21,5,48,2016,4,289
21,5,48,2017,2,306
