adcode,bodyType,forecastVolum,id,model,province,regMonth,regYear,salesVolume,popularity,carCommentVolum,newsReplyVolum,label,mt,model_adcode,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
150000,0,,0,19,内蒙古,12,2017,66.0,902.0,459.0,3624.0,66.0,24,150019,142.0,354.0,210.0,499.0,60.0,540.0,779.0,180.0,1217.0,52.0
110000,0,,0,19,北京,12,2017,95.0,3033.0,459.0,3624.0,95.0,24,110019,159.0,574.0,628.0,996.0,408.0,804.0,616.0,297.0,438.0,23.0
510000,0,,0,19,四川,12,2017,284.0,2515.0,459.0,3624.0,284.0,24,510019,429.0,1018.0,331.0,738.0,312.0,750.0,2533.0,332.0,2911.0,173.0
340000,0,,0,19,安徽,12,2017,399.0,2045.0,459.0,3624.0,399.0,24,340019,286.0,994.0,283.0,924.0,107.0,234.0,1647.0,158.0,479.0,381.0
370000,0,,0,19,山东,12,2017,606.0,5341.0,459.0,3624.0,606.0,24,370019,697.0,1407.0,988.0,1322.0,263.0,824.0,2721.0,467.0,3426.0,438.0
140000,0,,0,19,山西,12,2017,60.0,1383.0,459.0,3624.0,60.0,24,140019,213.0,597.0,376.0,777.0,41.0,371.0,926.0,188.0,1372.0,97.0
440000,0,,0,19,广东,12,2017,454.0,4780.0,459.0,3624.0,454.0,24,440019,3592.0,1472.0,2999.0,555.0,433.0,2201.0,1916.0,2953.0,2682.0,535.0
450000,0,,0,19,广西,12,2017,123.0,795.0,459.0,3624.0,123.0,24,450019,374.0,411.0,131.0,136.0,57.0,360.0,451.0,307.0,373.0,67.0
320000,0,,0,19,江苏,12,2017,694.0,4566.0,459.0,3624.0,694.0,24,320019,683.0,1600.0,1098.0,1548.0,232.0,580.0,3224.0,694.0,910.0,640.0
360000,0,,0,19,江西,12,2017,274.0,1431.0,459.0,3624.0,274.0,24,360019,246.0,1127.0,216.0,372.0,76.0,286.0,916.0,189.0,430.0,313.0
130000,0,,0,19,河北,12,2017,287.0,3925.0,459.0,3624.0,287.0,24,130019,544.0,923.0,973.0,1653.0,139.0,1012.0,3884.0,305.0,3797.0,304.0
410000,0,,0,19,河南,12,2017,283.0,5314.0,459.0,3624.0,283.0,24,410019,449.0,1363.0,591.0,1131.0,129.0,651.0,3303.0,282.0,2076.0,489.0
330000,0,,0,19,浙江,12,2017,656.0,4374.0,459.0,3624.0,656.0,24,330019,748.0,1265.0,1557.0,823.0,127.0,674.0,2713.0,676.0,837.0,779.0
420000,0,,0,19,湖北,12,2017,234.0,1896.0,459.0,3624.0,234.0,24,420019,630.0,1261.0,482.0,273.0,138.0,1203.0,938.0,307.0,565.0,265.0
430000,0,,0,19,湖南,12,2017,344.0,1949.0,459.0,3624.0,344.0,24,430019,384.0,1310.0,452.0,461.0,157.0,506.0,1178.0,308.0,1327.0,193.0
350000,0,,0,19,福建,12,2017,160.0,1746.0,459.0,3624.0,160.0,24,350019,678.0,526.0,513.0,253.0,111.0,382.0,918.0,291.0,624.0,178.0
210000,0,,0,19,辽宁,12,2017,141.0,1698.0,459.0,3624.0,141.0,24,210019,502.0,413.0,1106.0,183.0,141.0,829.0,1259.0,725.0,1850.0,54.0
500000,0,,0,19,重庆,12,2017,167.0,1036.0,459.0,3624.0,167.0,24,500019,225.0,436.0,162.0,353.0,145.0,430.0,545.0,116.0,286.0,32.0
610000,0,,0,19,陕西,12,2017,107.0,1639.0,459.0,3624.0,107.0,24,610019,178.0,433.0,237.0,551.0,152.0,476.0,886.0,342.0,963.0,63.0
230000,0,,0,19,黑龙江,12,2017,115.0,1164.0,459.0,3624.0,115.0,24,230019,239.0,234.0,571.0,74.0,68.0,440.0,1078.0,302.0,2069.0,42.0
310000,1,,0,20,上海,12,2017,864.0,1642.0,1172.0,4749.0,864.0,24,310020,330.0,224.0,1453.0,69.0,944.0,1135.0,1382.0,154.0,168.0,495.0
530000,1,,0,20,云南,12,2017,899.0,981.0,1172.0,4749.0,899.0,24,530020,527.0,302.0,1286.0,1653.0,339.0,366.0,342.0,218.0,81.0,382.0
150000,1,,0,20,内蒙古,12,2017,887.0,1104.0,1172.0,4749.0,887.0,24,150020,533.0,142.0,819.0,1217.0,451.0,354.0,334.0,45.0,32.0,115.0
110000,1,,0,20,北京,12,2017,559.0,3482.0,1172.0,4749.0,559.0,24,110020,378.0,159.0,923.0,438.0,85.0,574.0,726.0,53.0,148.0,198.0
510000,1,,0,20,四川,12,2017,3143.0,2898.0,1172.0,4749.0,3143.0,24,510020,1083.0,429.0,2483.0,2911.0,780.0,1018.0,802.0,398.0,154.0,499.0
340000,1,,0,20,安徽,12,2017,2187.0,2238.0,1172.0,4749.0,2187.0,24,340020,778.0,286.0,2761.0,479.0,462.0,994.0,825.0,310.0,95.0,574.0
370000,1,,0,20,山东,12,2017,3294.0,5674.0,1172.0,4749.0,3294.0,24,370020,2804.0,697.0,4579.0,3426.0,1149.0,1407.0,2497.0,469.0,188.0,856.0
140000,1,,0,20,山西,12,2017,940.0,1525.0,1172.0,4749.0,940.0,24,140020,1289.0,213.0,1763.0,1372.0,296.0,597.0,309.0,83.0,30.0,86.0
440000,1,,0,20,广东,12,2017,1928.0,5843.0,1172.0,4749.0,1928.0,24,440020,10485.0,3592.0,1766.0,2682.0,291.0,1472.0,919.0,525.0,270.0,825.0
450000,1,,0,20,广西,12,2017,551.0,888.0,1172.0,4749.0,551.0,24,450020,2157.0,374.0,649.0,373.0,108.0,411.0,236.0,183.0,41.0,153.0
320000,1,,0,20,江苏,12,2017,4141.0,4943.0,1172.0,4749.0,4141.0,24,320020,2532.0,683.0,5223.0,910.0,1500.0,1600.0,2598.0,856.0,468.0,921.0
360000,1,,0,20,江西,12,2017,1012.0,1303.0,1172.0,4749.0,1012.0,24,360020,1393.0,246.0,1930.0,430.0,426.0,1127.0,388.0,240.0,56.0,426.0
130000,1,,0,20,河北,12,2017,4237.0,5487.0,1172.0,4749.0,4237.0,24,130020,2518.0,544.0,4580.0,3797.0,710.0,923.0,1881.0,481.0,140.0,505.0
410000,1,,0,20,河南,12,2017,3906.0,4639.0,1172.0,4749.0,3906.0,24,410020,1999.0,449.0,4887.0,2076.0,765.0,1363.0,1448.0,459.0,102.0,437.0
330000,1,,0,20,浙江,12,2017,3228.0,3997.0,1172.0,4749.0,3228.0,24,330020,1935.0,748.0,2546.0,837.0,881.0,1265.0,2155.0,543.0,526.0,1084.0
420000,1,,0,20,湖北,12,2017,1298.0,1589.0,1172.0,4749.0,1298.0,24,420020,1303.0,630.0,1785.0,565.0,273.0,1261.0,433.0,232.0,89.0,435.0
430000,1,,0,20,湖南,12,2017,1312.0,1554.0,1172.0,4749.0,1312.0,24,430020,1696.0,384.0,2467.0,1327.0,463.0,1310.0,527.0,207.0,62.0,526.0
350000,1,,0,20,福建,12,2017,1080.0,1606.0,1172.0,4749.0,1080.0,24,350020,1572.0,678.0,1293.0,624.0,302.0,526.0,434.0,273.0,58.0,306.0
210000,1,,0,20,辽宁,12,2017,1282.0,2144.0,1172.0,4749.0,1282.0,24,210020,2285.0,502.0,979.0,1850.0,102.0,413.0,400.0,104.0,75.0,236.0
500000,1,,0,20,重庆,12,2017,635.0,847.0,1172.0,4749.0,635.0,24,500020,547.0,225.0,978.0,286.0,128.0,436.0,156.0,162.0,56.0,193.0
610000,1,,0,20,陕西,12,2017,1184.0,1671.0,1172.0,4749.0,1184.0,24,610020,390.0,178.0,1588.0,963.0,1013.0,433.0,470.0,174.0,64.0,169.0
230000,1,,0,20,黑龙江,12,2017,1104.0,1776.0,1172.0,4749.0,1104.0,24,230020,1104.0,239.0,445.0,2069.0,117.0,234.0,335.0,78.0,16.0,155.0
310000,3,,0,21,上海,12,2017,1012.0,869.0,560.0,65.0,1012.0,24,310021,69.0,666.0,168.0,330.0,528.0,23.0,177.0,244.0,1453.0,154.0
530000,3,,0,21,云南,12,2017,428.0,641.0,560.0,65.0,428.0,24,530021,1653.0,798.0,81.0,527.0,222.0,720.0,359.0,430.0,1286.0,218.0
150000,3,,0,21,内蒙古,12,2017,349.0,427.0,560.0,65.0,349.0,24,150021,1217.0,779.0,32.0,533.0,172.0,41.0,215.0,182.0,819.0,45.0
110000,3,,0,21,北京,12,2017,739.0,902.0,560.0,65.0,739.0,24,110021,438.0,616.0,148.0,378.0,381.0,99.0,198.0,176.0,923.0,53.0
510000,3,,0,21,四川,12,2017,910.0,1052.0,560.0,65.0,910.0,24,510021,2911.0,2533.0,154.0,1083.0,398.0,344.0,364.0,470.0,2483.0,398.0
340000,3,,0,21,安徽,12,2017,887.0,1358.0,560.0,65.0,887.0,24,340021,479.0,1647.0,95.0,778.0,307.0,115.0,377.0,329.0,2761.0,310.0
370000,3,,0,21,山东,12,2017,2250.0,2777.0,560.0,65.0,2250.0,24,370021,3426.0,2721.0,188.0,2804.0,607.0,283.0,700.0,608.0,4579.0,469.0
140000,3,,0,21,山西,12,2017,316.0,491.0,560.0,65.0,316.0,24,140021,1372.0,926.0,30.0,1289.0,174.0,123.0,278.0,227.0,1763.0,83.0
440000,3,,0,21,广东,12,2017,953.0,2191.0,560.0,65.0,953.0,24,440021,2682.0,1916.0,270.0,10485.0,849.0,357.0,2189.0,5245.0,1766.0,525.0
450000,3,,0,21,广西,12,2017,298.0,497.0,560.0,65.0,298.0,24,450021,373.0,451.0,41.0,2157.0,133.0,18.0,275.0,544.0,649.0,183.0
320000,3,,0,21,江苏,12,2017,2732.0,2755.0,560.0,65.0,2732.0,24,320021,910.0,3224.0,468.0,2532.0,1139.0,409.0,913.0,1183.0,5223.0,856.0
360000,3,,0,21,江西,12,2017,478.0,627.0,560.0,65.0,478.0,24,360021,430.0,916.0,56.0,1393.0,230.0,55.0,301.0,388.0,1930.0,240.0
130000,3,,0,21,河北,12,2017,1907.0,1636.0,560.0,65.0,1907.0,24,130021,3797.0,3884.0,140.0,2518.0,398.0,517.0,591.0,535.0,4580.0,481.0
410000,3,,0,21,河南,12,2017,1630.0,2135.0,560.0,65.0,1630.0,24,410021,2076.0,3303.0,102.0,1999.0,346.0,431.0,743.0,725.0,4887.0,459.0
330000,3,,0,21,浙江,12,2017,2406.0,2344.0,560.0,65.0,2406.0,24,330021,837.0,2713.0,526.0,1935.0,1398.0,273.0,900.0,1612.0,2546.0,543.0
420000,3,,0,21,湖北,12,2017,518.0,802.0,560.0,65.0,518.0,24,420021,565.0,938.0,89.0,1303.0,366.0,301.0,736.0,715.0,1785.0,232.0
430000,3,,0,21,湖南,12,2017,552.0,805.0,560.0,65.0,552.0,24,430021,1327.0,1178.0,62.0,1696.0,299.0,210.0,399.0,645.0,2467.0,207.0
350000,3,,0,21,福建,12,2017,448.0,697.0,560.0,65.0,448.0,24,350021,624.0,918.0,58.0,1572.0,311.0,86.0,471.0,825.0,1293.0,273.0
210000,3,,0,21,辽宁,12,2017,393.0,705.0,560.0,65.0,393.0,24,210021,1850.0,1259.0,75.0,2285.0,187.0,172.0,426.0,865.0,979.0,104.0
500000,3,,0,21,重庆,12,2017,165.0,355.0,560.0,65.0,165.0,24,500021,286.0,545.0,56.0,547.0,131.0,351.0,160.0,168.0,978.0,162.0
610000,3,,0,21,陕西,12,2017,556.0,741.0,560.0,65.0,556.0,24,610021,963.0,886.0,64.0,390.0,155.0,145.0,229.0,331.0,1588.0,174.0
230000,3,,0,21,黑龙江,12,2017,347.0,444.0,560.0,65.0,347.0,24,230021,2069.0,1078.0,16.0,1104.0,74.0,21.0,246.0,519.0,445.0,78.0
310000,0,,0,22,上海,12,2017,50.0,159.0,90.0,255.0,50.0,24,310022,325.0,64.0,289.0,91.0,143.0,390.0,433.0,388.0,407.0,1135.0
530000,0,,0,22,云南,12,2017,69.0,210.0,90.0,255.0,69.0,24,530022,622.0,173.0,390.0,467.0,97.0,965.0,298.0,1355.0,120.0,366.0
150000,0,,0,22,内蒙古,12,2017,69.0,187.0,90.0,255.0,69.0,24,150022,211.0,101.0,181.0,513.0,52.0,960.0,221.0,1180.0,55.0,354.0
110000,0,,0,22,北京,12,2017,60.0,264.0,90.0,255.0,60.0,24,110022,126.0,116.0,133.0,160.0,23.0,368.0,331.0,405.0,213.0,574.0
510000,0,,0,22,四川,12,2017,217.0,244.0,90.0,255.0,217.0,24,510022,423.0,557.0,820.0,1558.0,173.0,1869.0,497.0,2496.0,730.0,1018.0
340000,0,,0,22,安徽,12,2017,568.0,436.0,90.0,255.0,568.0,24,340022,994.0,229.0,1281.0,456.0,381.0,765.0,889.0,1970.0,659.0,994.0
370000,0,,0,22,山东,12,2017,979.0,806.0,90.0,255.0,979.0,24,370022,2048.0,280.0,1155.0,848.0,438.0,1183.0,827.0,3780.0,749.0,1407.0
140000,0,,0,22,山西,12,2017,378.0,259.0,90.0,255.0,378.0,24,140022,572.0,166.0,315.0,1000.0,97.0,658.0,256.0,1098.0,151.0,597.0
440000,0,,0,22,广东,12,2017,121.0,504.0,90.0,255.0,121.0,24,440022,3185.0,378.0,1092.0,790.0,535.0,1989.0,938.0,3107.0,1385.0,1472.0
450000,0,,0,22,广西,12,2017,143.0,172.0,90.0,255.0,143.0,24,450022,1932.0,128.0,466.0,290.0,67.0,417.0,155.0,871.0,199.0,411.0
320000,0,,0,22,江苏,12,2017,327.0,511.0,90.0,255.0,327.0,24,320022,1529.0,313.0,1300.0,754.0,640.0,2033.0,1192.0,3457.0,2157.0,1600.0
360000,0,,0,22,江西,12,2017,105.0,133.0,90.0,255.0,105.0,24,360022,520.0,118.0,472.0,389.0,313.0,514.0,653.0,1296.0,502.0,1127.0
130000,0,,0,22,河北,12,2017,930.0,566.0,90.0,255.0,930.0,24,130022,1412.0,519.0,859.0,1715.0,304.0,1629.0,978.0,2880.0,510.0,923.0
410000,0,,0,22,河南,12,2017,527.0,557.0,90.0,255.0,527.0,24,410022,3241.0,417.0,1872.0,1276.0,489.0,1912.0,1246.0,4188.0,1428.0,1363.0
330000,0,,0,22,浙江,12,2017,102.0,431.0,90.0,255.0,102.0,24,330022,1020.0,241.0,798.0,528.0,779.0,1925.0,1878.0,3021.0,1730.0,1265.0
420000,0,,0,22,湖北,12,2017,240.0,220.0,90.0,255.0,240.0,24,420022,450.0,58.0,406.0,353.0,265.0,696.0,609.0,1849.0,510.0,1261.0
430000,0,,0,22,湖南,12,2017,228.0,212.0,90.0,255.0,228.0,24,430022,851.0,247.0,904.0,607.0,193.0,1187.0,537.0,2246.0,509.0,1310.0
350000,0,,0,22,福建,12,2017,58.0,141.0,90.0,255.0,58.0,24,350022,542.0,198.0,576.0,231.0,178.0,626.0,357.0,928.0,538.0,526.0
210000,0,,0,22,辽宁,12,2017,247.0,348.0,90.0,255.0,247.0,24,210022,698.0,34.0,205.0,219.0,54.0,309.0,199.0,1415.0,212.0,413.0
500000,0,,0,22,重庆,12,2017,101.0,113.0,90.0,255.0,101.0,24,500022,157.0,552.0,420.0,807.0,32.0,1445.0,257.0,844.0,391.0,436.0
610000,0,,0,22,陕西,12,2017,170.0,247.0,90.0,255.0,170.0,24,610022,692.0,355.0,759.0,892.0,63.0,967.0,379.0,1193.0,242.0,433.0
230000,0,,0,22,黑龙江,12,2017,125.0,274.0,90.0,255.0,125.0,24,230022,606.0,32.0,145.0,232.0,42.0,403.0,154.0,1022.0,216.0,234.0
310000,1,,0,23,上海,12,2017,616.0,383.0,403.0,2037.0,616.0,24,310023,572.0,324.0,172.0,146.0,314.0,567.0,312.0,199.0,672.0,363.0
530000,1,,0,23,云南,12,2017,250.0,193.0,403.0,2037.0,250.0,24,530023,252.0,179.0,103.0,336.0,506.0,210.0,309.0,17.0,267.0,594.0
150000,1,,0,23,内蒙古,12,2017,88.0,91.0,403.0,2037.0,88.0,24,150023,97.0,91.0,79.0,204.0,501.0,71.0,181.0,21.0,185.0,626.0
110000,1,,0,23,北京,12,2017,640.0,389.0,403.0,2037.0,640.0,24,110023,773.0,292.0,92.0,331.0,996.0,581.0,419.0,257.0,1158.0,126.0
510000,1,,0,23,四川,12,2017,597.0,384.0,403.0,2037.0,597.0,24,510023,469.0,353.0,237.0,442.0,948.0,510.0,533.0,31.0,590.0,1042.0
340000,1,,0,23,安徽,12,2017,315.0,301.0,403.0,2037.0,315.0,24,340023,246.0,232.0,169.0,140.0,657.0,325.0,197.0,61.0,394.0,990.0
370000,1,,0,23,山东,12,2017,480.0,1096.0,403.0,2037.0,480.0,24,370023,427.0,323.0,169.0,400.0,2049.0,443.0,566.0,268.0,603.0,2008.0
140000,1,,0,23,山西,12,2017,121.0,105.0,403.0,2037.0,121.0,24,140023,143.0,77.0,40.0,164.0,508.0,83.0,151.0,93.0,168.0,659.0
440000,1,,0,23,广东,12,2017,1182.0,1131.0,403.0,2037.0,1182.0,24,440023,946.0,589.0,728.0,1849.0,996.0,1163.0,1118.0,910.0,1433.0,5979.0
450000,1,,0,23,广西,12,2017,165.0,176.0,403.0,2037.0,165.0,24,450023,150.0,107.0,158.0,222.0,221.0,138.0,153.0,20.0,169.0,643.0
320000,1,,0,23,江苏,12,2017,1340.0,851.0,403.0,2037.0,1340.0,24,320023,978.0,806.0,428.0,444.0,1396.0,1153.0,501.0,342.0,1276.0,1842.0
360000,1,,0,23,江西,12,2017,209.0,169.0,403.0,2037.0,209.0,24,360023,177.0,140.0,87.0,135.0,381.0,173.0,130.0,32.0,291.0,830.0
130000,1,,0,23,河北,12,2017,334.0,359.0,403.0,2037.0,334.0,24,130023,251.0,194.0,110.0,363.0,1780.0,360.0,480.0,226.0,497.0,2498.0
410000,1,,0,23,河南,12,2017,311.0,560.0,403.0,2037.0,311.0,24,410023,301.0,191.0,118.0,333.0,1735.0,329.0,448.0,142.0,431.0,2633.0
330000,1,,0,23,浙江,12,2017,1295.0,853.0,403.0,2037.0,1295.0,24,330023,805.0,710.0,377.0,410.0,955.0,1686.0,355.0,299.0,1678.0,1301.0
420000,1,,0,23,湖北,12,2017,342.0,262.0,403.0,2037.0,342.0,24,420023,340.0,268.0,225.0,219.0,557.0,312.0,247.0,63.0,559.0,1304.0
430000,1,,0,23,湖南,12,2017,301.0,259.0,403.0,2037.0,301.0,24,430023,211.0,187.0,301.0,222.0,492.0,350.0,338.0,40.0,483.0,1538.0
350000,1,,0,23,福建,12,2017,365.0,310.0,403.0,2037.0,365.0,24,350023,344.0,219.0,130.0,123.0,529.0,333.0,141.0,65.0,355.0,479.0
210000,1,,0,23,辽宁,12,2017,206.0,260.0,403.0,2037.0,206.0,24,210023,247.0,155.0,119.0,552.0,792.0,228.0,202.0,127.0,516.0,502.0
500000,1,,0,23,重庆,12,2017,255.0,199.0,403.0,2037.0,255.0,24,500023,183.0,137.0,123.0,143.0,351.0,247.0,289.0,19.0,244.0,575.0
610000,1,,0,23,陕西,12,2017,197.0,200.0,403.0,2037.0,197.0,24,610023,230.0,133.0,277.0,173.0,590.0,186.0,225.0,31.0,311.0,533.0
230000,1,,0,23,黑龙江,12,2017,51.0,138.0,403.0,2037.0,51.0,24,230023,84.0,48.0,83.0,233.0,1027.0,94.0,262.0,39.0,172.0,654.0
310000,0,,0,24,上海,12,2017,451.0,1150.0,62.0,875.0,451.0,24,310024,314.0,567.0,312.0,624.0,172.0,146.0,672.0,572.0,224.0,199.0
530000,0,,0,24,云南,12,2017,190.0,747.0,62.0,875.0,190.0,24,530024,506.0,210.0,309.0,221.0,103.0,336.0,267.0,252.0,384.0,17.0
150000,0,,0,24,内蒙古,12,2017,114.0,413.0,62.0,875.0,114.0,24,150024,501.0,71.0,181.0,72.0,79.0,204.0,185.0,97.0,540.0,21.0
110000,0,,0,24,北京,12,2017,373.0,1370.0,62.0,875.0,373.0,24,110024,996.0,581.0,419.0,647.0,92.0,331.0,1158.0,773.0,804.0,257.0
510000,0,,0,24,四川,12,2017,421.0,1195.0,62.0,875.0,421.0,24,510024,948.0,510.0,533.0,544.0,237.0,442.0,590.0,469.0,750.0,31.0
340000,0,,0,24,安徽,12,2017,251.0,1230.0,62.0,875.0,251.0,24,340024,657.0,325.0,197.0,345.0,169.0,140.0,394.0,246.0,234.0,61.0
370000,0,,0,24,山东,12,2017,381.0,2336.0,62.0,875.0,381.0,24,370024,2049.0,443.0,566.0,529.0,169.0,400.0,603.0,427.0,824.0,268.0
140000,0,,0,24,山西,12,2017,115.0,489.0,62.0,875.0,115.0,24,140024,508.0,83.0,151.0,110.0,40.0,164.0,168.0,143.0,371.0,93.0
440000,0,,0,24,广东,12,2017,765.0,2492.0,62.0,875.0,765.0,24,440024,996.0,1163.0,1118.0,1233.0,728.0,1849.0,1433.0,946.0,2201.0,910.0
450000,0,,0,24,广西,12,2017,169.0,464.0,62.0,875.0,169.0,24,450024,221.0,138.0,153.0,132.0,158.0,222.0,169.0,150.0,360.0,20.0
320000,0,,0,24,江苏,12,2017,941.0,3178.0,62.0,875.0,941.0,24,320024,1396.0,1153.0,501.0,1399.0,428.0,444.0,1276.0,978.0,580.0,342.0
360000,0,,0,24,江西,12,2017,181.0,629.0,62.0,875.0,181.0,24,360024,381.0,173.0,130.0,233.0,87.0,135.0,291.0,177.0,286.0,32.0
130000,0,,0,24,河北,12,2017,244.0,1516.0,62.0,875.0,244.0,24,130024,1780.0,360.0,480.0,346.0,110.0,363.0,497.0,251.0,1012.0,226.0
410000,0,,0,24,河南,12,2017,264.0,2320.0,62.0,875.0,264.0,24,410024,1735.0,329.0,448.0,322.0,118.0,333.0,431.0,301.0,651.0,142.0
330000,0,,0,24,浙江,12,2017,950.0,2587.0,62.0,875.0,950.0,24,330024,955.0,1686.0,355.0,1357.0,377.0,410.0,1678.0,805.0,674.0,299.0
420000,0,,0,24,湖北,12,2017,332.0,1007.0,62.0,875.0,332.0,24,420024,557.0,312.0,247.0,327.0,225.0,219.0,559.0,340.0,1203.0,63.0
430000,0,,0,24,湖南,12,2017,270.0,915.0,62.0,875.0,270.0,24,430024,492.0,350.0,338.0,266.0,301.0,222.0,483.0,211.0,506.0,40.0
350000,0,,0,24,福建,12,2017,366.0,915.0,62.0,875.0,366.0,24,350024,529.0,333.0,141.0,478.0,130.0,123.0,355.0,344.0,382.0,65.0
210000,0,,0,24,辽宁,12,2017,173.0,902.0,62.0,875.0,173.0,24,210024,792.0,228.0,202.0,255.0,119.0,552.0,516.0,247.0,829.0,127.0
500000,0,,0,24,重庆,12,2017,190.0,499.0,62.0,875.0,190.0,24,500024,351.0,247.0,289.0,210.0,123.0,143.0,244.0,183.0,430.0,19.0
610000,0,,0,24,陕西,12,2017,169.0,794.0,62.0,875.0,169.0,24,610024,590.0,186.0,225.0,204.0,277.0,173.0,311.0,230.0,476.0,31.0
230000,0,,0,24,黑龙江,12,2017,66.0,495.0,62.0,875.0,66.0,24,230024,1027.0,94.0,262.0,76.0,83.0,233.0,172.0,84.0,440.0,39.0
310000,0,,0,25,上海,12,2017,554.0,2221.0,177.0,877.0,554.0,24,310025,624.0,324.0,172.0,312.0,146.0,314.0,199.0,567.0,672.0,661.0
530000,0,,0,25,云南,12,2017,267.0,1324.0,177.0,877.0,267.0,24,530025,221.0,179.0,103.0,309.0,336.0,506.0,17.0,210.0,267.0,430.0
150000,0,,0,25,内蒙古,12,2017,106.0,697.0,177.0,877.0,106.0,24,150025,72.0,91.0,79.0,181.0,204.0,501.0,21.0,71.0,185.0,499.0
110000,0,,0,25,北京,12,2017,703.0,3037.0,177.0,877.0,703.0,24,110025,647.0,292.0,92.0,419.0,331.0,996.0,257.0,581.0,1158.0,996.0
510000,0,,0,25,四川,12,2017,485.0,2124.0,177.0,877.0,485.0,24,510025,544.0,353.0,237.0,533.0,442.0,948.0,31.0,510.0,590.0,738.0
340000,0,,0,25,安徽,12,2017,238.0,2118.0,177.0,877.0,238.0,24,340025,345.0,232.0,169.0,197.0,140.0,657.0,61.0,325.0,394.0,924.0
370000,0,,0,25,山东,12,2017,439.0,4140.0,177.0,877.0,439.0,24,370025,529.0,323.0,169.0,566.0,400.0,2049.0,268.0,443.0,603.0,1322.0
140000,0,,0,25,山西,12,2017,137.0,816.0,177.0,877.0,137.0,24,140025,110.0,77.0,40.0,151.0,164.0,508.0,93.0,83.0,168.0,777.0
440000,0,,0,25,广东,12,2017,1060.0,5042.0,177.0,877.0,1060.0,24,440025,1233.0,589.0,728.0,1118.0,1849.0,996.0,910.0,1163.0,1433.0,555.0
450000,0,,0,25,广西,12,2017,144.0,870.0,177.0,877.0,144.0,24,450025,132.0,107.0,158.0,153.0,222.0,221.0,20.0,138.0,169.0,136.0
320000,0,,0,25,江苏,12,2017,967.0,5404.0,177.0,877.0,967.0,24,320025,1399.0,806.0,428.0,501.0,444.0,1396.0,342.0,1153.0,1276.0,1548.0
360000,0,,0,25,江西,12,2017,167.0,1145.0,177.0,877.0,167.0,24,360025,233.0,140.0,87.0,130.0,135.0,381.0,32.0,173.0,291.0,372.0
130000,0,,0,25,河北,12,2017,244.0,2707.0,177.0,877.0,244.0,24,130025,346.0,194.0,110.0,480.0,363.0,1780.0,226.0,360.0,497.0,1653.0
410000,0,,0,25,河南,12,2017,249.0,2988.0,177.0,877.0,249.0,24,410025,322.0,191.0,118.0,448.0,333.0,1735.0,142.0,329.0,431.0,1131.0
330000,0,,0,25,浙江,12,2017,870.0,4772.0,177.0,877.0,870.0,24,330025,1357.0,710.0,377.0,355.0,410.0,955.0,299.0,1686.0,1678.0,823.0
420000,0,,0,25,湖北,12,2017,405.0,1772.0,177.0,877.0,405.0,24,420025,327.0,268.0,225.0,247.0,219.0,557.0,63.0,312.0,559.0,273.0
430000,0,,0,25,湖南,12,2017,272.0,1718.0,177.0,877.0,272.0,24,430025,266.0,187.0,301.0,338.0,222.0,492.0,40.0,350.0,483.0,461.0
350000,0,,0,25,福建,12,2017,278.0,1648.0,177.0,877.0,278.0,24,350025,478.0,219.0,130.0,141.0,123.0,529.0,65.0,333.0,355.0,253.0
210000,0,,0,25,辽宁,12,2017,210.0,1480.0,177.0,877.0,210.0,24,210025,255.0,155.0,119.0,202.0,552.0,792.0,127.0,228.0,516.0,183.0
500000,0,,0,25,重庆,12,2017,227.0,924.0,177.0,877.0,227.0,24,500025,210.0,137.0,123.0,289.0,143.0,351.0,19.0,247.0,244.0,353.0
610000,0,,0,25,陕西,12,2017,173.0,1324.0,177.0,877.0,173.0,24,610025,204.0,133.0,277.0,225.0,173.0,590.0,31.0,186.0,311.0,551.0
230000,0,,0,25,黑龙江,12,2017,69.0,848.0,177.0,877.0,69.0,24,230025,76.0,48.0,83.0,262.0,233.0,1027.0,39.0,94.0,172.0,74.0
310000,3,,0,26,上海,12,2017,333.0,3446.0,201.0,34.0,333.0,24,310026,1382.0,666.0,1453.0,69.0,330.0,944.0,23.0,154.0,528.0,335.0
530000,3,,0,26,云南,12,2017,75.0,2133.0,201.0,34.0,75.0,24,530026,342.0,798.0,1286.0,1653.0,527.0,339.0,720.0,218.0,474.0,753.0
150000,3,,0,26,内蒙古,12,2017,40.0,1254.0,201.0,34.0,40.0,24,150026,334.0,779.0,819.0,1217.0,533.0,451.0,41.0,45.0,334.0,969.0
110000,3,,0,26,北京,12,2017,284.0,3899.0,201.0,34.0,284.0,24,110026,726.0,616.0,923.0,438.0,378.0,85.0,99.0,53.0,344.0,167.0
510000,3,,0,26,四川,12,2017,180.0,4064.0,201.0,34.0,180.0,24,510026,802.0,2533.0,2483.0,2911.0,1083.0,780.0,344.0,398.0,951.0,1386.0
340000,3,,0,26,安徽,12,2017,190.0,3562.0,201.0,34.0,190.0,24,340026,825.0,1647.0,2761.0,479.0,778.0,462.0,115.0,310.0,556.0,1382.0
370000,3,,0,26,山东,12,2017,338.0,7529.0,201.0,34.0,338.0,24,370026,2497.0,2721.0,4579.0,3426.0,2804.0,1149.0,283.0,469.0,1337.0,4698.0
